39416	species004	72	89	Tuber melanosporum
39416	species004	110	127	Tuber melanosporum
39416	species004	1119	1133	T. melanosporum
3329	species015	311	323	Norway spruce
3329	species015	326	336	Picea abies
4081	species018	111	130	Solanum lycopersicum
4081	species018	275	280	tomato
4081	species018	425	430	tomato
4081	species018	646	651	potato
4081	species018	1448	1453	tomato
3047	species019	942	963	Dunaliella tertiolecta
4031	species020	72	93	Pelargonium x hortorum
4031	species020	556	577	Pelargonium x hortorum
4513	species021	19	24	barley
4513	species021	405	410	barley
4513	species021	575	580	barley
3702	species022	459	478	Arabidopsis thaliana
4522	species023	463	476	Lolium perenne
4577	species039	48	52	maize
4577	species039	273	277	maize
50389	species040	455	474	Diabrotica virgifera
4577	species040	544	551	Zea mays
50389	species040	556	575	Diabrotica virgifera
7109	species040	671	691	Spodoptera littoralis
7109	species040	1003	1015	S. littoralis
4567	species075	306	316	durum wheat
4567	species075	319	332	Triticum durum
3885	species079	481	498	Phaseolus vulgaris
4232	species080	456	464	sunflower
4232	species080	467	483	Helianthus annuus
3702	species094	31	50	Arabidopsis thaliana
3702	species094	300	319	Arabidopsis thaliana
28950	species140	76	93	Nothofagus pumilio
28950	species140	413	430	Nothofagus pumilio
28950	species140	1280	1289	N. pumilio
4577	species141	76	80	maize
5270	species141	123	137	Ustilago maydis
4577	species141	155	159	maize
4577	species141	162	169	Zea mays
4577	species141	188	191	corn
5270	species141	205	219	Ustilago maydis
4577	species141	445	449	maize
4577	species141	564	568	maize
5270	species141	631	639	U. maydis
4577	species141	740	744	maize
5270	species141	799	807	U. maydis
5270	species141	913	921	U. maydis
5270	species141	1031	1039	U. maydis
4577	species141	1304	1308	maize
5270	species141	1350	1358	U. maydis
3702	species142	35	45	Arabidopsis
12045	species142	344	365	Potato leaf roll virus
3702	species142	392	402	Arabidopsis
3702	species142	596	606	Arabidopsis
12230	species142	763	781	Turnip mosaic virus
3702	species142	1506	1516	Arabidopsis
127405	species143	499	507	leafminer
127405	species143	510	531	Liriomyza huidobrensis
58748	species143	552	555	wasp
58748	species143	558	571	Opius dissitus
4081	species143	583	588	tomato
4081	species143	603	622	wild-type (WT) plant
4081	species143	627	655	JA biosynthesis (spr2) mutant
4081	species143	664	698	JA-overexpression 35S::prosys plant
127405	species143	839	848	leafminers
4081	species143	895	912	spr2 mutant plants
127405	species143	967	976	leafminers
4081	species143	1063	1071	WT plants
4081	species143	1122	1138	35S::prosys plant
4565	species144	148	158	bread wheat
4565	species144	412	416	wheat
4565	species144	595	605	bread wheat
4565	species144	1227	1231	wheat
4547	species146	78	86	sugarcane
4547	species146	98	106	sugarcane
15819	species146	109	122	Saccharum spp.
4547	species146	382	395	S. officinarum
62335	species146	401	413	S. spontaneum
3702	species148	98	117	Arabidopsis thaliana
3702	species148	412	431	Arabidopsis thaliana
3702	species148	1000	1010	A. thaliana
4530	species149	138	149	Oryza sativa
4530	species149	158	161	rice
4530	species149	171	210	Oryza sativa short postembryonic roots 1
4530	species149	213	218	Osspr1
4530	species149	364	369	OsSPR1
4530	species149	794	799	OsSPR1
4530	species149	877	882	OsSPR1
39416	species150	75	92	Tuber melanosporum
39416	species150	351	368	Tuber melanosporum
39416	species150	880	894	T. melanosporum
39416	species150	1645	1659	T. melanosporum
4565	species200	75	79	wheat
4565	species200	148	152	wheat
4565	species200	468	472	wheat
4100	species201	285	305	Nicotiana benthamiana
12183	species201	333	346	Potato virus X
12183	species201	349	351	PVX
4567	species202	118	128	durum wheat
4565	species202	470	474	wheat
4565	species202	746	750	wheat
3702	species203	91	101	Arabidopsis
3702	species203	461	471	Arabidopsis
3712	species292	27	34	broccoli
3712	species292	126	133	broccoli
3712	species292	136	165	Brassica oleracea var. italica
