247150	species007	1238	1247	D. derouxi
1046030	species008	226	249	Geleia sinica spec. nov.
653507	species008	294	302	K. flavus
653508	species008	308	318	K. gracilis
1046030	species008	404	427	Geleia sinica spec. nov.
219838	species008	979	1014	Geleia simplex (Faure-Fremiet, 1951)
653507	species008	1109	1153	Kentrophoros flavus Raikov and Kovaleva, 1968
653508	species008	1335	1368	Kentrophoros gracilis Raikov, 1963
870602	species024	0	44	Cotterillia bromelicola nov. gen., nov. spec.
870602	species024	175	219	Cotterillia bromelicola nov. gen., nov. spec.
294059	species024	274	296	Tillandsia heterophylla
870602	species024	377	387	Cotterillia
870602	species024	487	497	Cotterillia
870602	species024	799	821	Cotterillia bromelicola
870602	species024	1053	1063	Cotterillia
870602	species024	1290	1300	Cotterillia
718362	species027	0	17	Oramoeba fumarolia
63595	species027	587	612	Stachyamoeba sp. ATCC50324
660567	species027	659	677	Vrihiamoeba italica
4530	species027	704	707	rice
718362	species027	1057	1074	Oramoeba fumarolia
44947	species049	316	335	Eichhornia crassipes
44947	species049	997	1008	E. crassipes
595671	species054	0	44	Amnibacterium kyonggiense gen. nov., sp. nov.
595671	species054	145	159	KSL51201-037(T)
595671	species054	338	352	KSL51201-037(T)
595671	species054	472	503	Labedella gwakjiensis KSW2-17(T)
381665	species054	516	543	Leifsonia ginsengi wged11(T)
412690	species054	559	592	Microterricola viridarii KV-677(T)
595671	species054	652	666	KSL51201-037(T)
595671	species054	1060	1074	KSL51201-037(T)
595671	species054	1169	1213	Amnibacterium kyonggiense gen. nov., sp. nov.
595671	species054	1267	1281	KSL51201-037(T)
710190	species055	0	37	Methanobacterium petrolearium sp. nov.
710191	species055	43	78	Methanobacterium ferruginis sp. nov.
59277	species055	976	1004	Methanobacterium subterraneum
710190	species055	1322	1359	Methanobacterium petrolearium sp. nov.
710191	species055	1365	1400	Methanobacterium ferruginis sp. nov.
702383	species056	0	25	Jiangella muralis sp. nov.
702383	species056	126	137	15-Je-017(T)
702383	species056	345	356	15-Je-017(T)
561176	species056	433	459	Jiangella alba YIM 61503(T)
419479	species056	505	534	Jiangella alkaliphila D8-87(T)
281473	species056	549	579	Jiangella gansuensis YIM 002(T)
702383	species056	1184	1195	15-Je-017(T)
702383	species056	1319	1330	15-Je-017(T)
702383	species056	1399	1410	15-Je-017(T)
702383	species056	1480	1505	Jiangella muralis sp. nov.
702383	species056	1525	1536	15-Je-017(T)
676201	species057	0	16	Miniimonas arenae
676201	species057	184	190	YM18-15
676201	species057	281	287	YM18-15
676201	species057	924	930	YM18-15
556530	species057	955	976	Serinibacter salmoneus
120377	species057	979	996	Salana multivorans
84757	species057	1002	1022	Beutenbergia cavernae
676201	species057	1032	1038	YM18-15
676201	species057	1234	1240	YM18-15
676201	species057	1342	1358	Miniimonas arenae
676201	species057	1432	1438	YM18-15
634770	species059	0	31	Nocardioides caricicola sp. nov.
538521	species059	85	101	Carex scabrifolia
634770	species059	189	194	YC6903
538521	species059	238	254	Carex scabrifolia
634770	species059	398	403	YC6903
634770	species059	525	530	YC6903
634770	species059	607	612	YC6903
109465	species059	645	676	Nocardioides pyridinolyticus OS4
203799	species059	725	755	Nocardioides dokdonensis FR1436
203799	species059	770	797	Nocardioides aquiterrae GW-9
443157	species059	815	845	Nocardioides hankookensis DS-30
634770	species059	1032	1037	YC6903
109465	species059	1046	1067	N. pyridinolyticus OS4
634770	species059	1136	1141	YC6903
634770	species059	1280	1285	YC6903
634770	species059	1363	1394	Nocardioides caricicola sp. nov.
634770	species059	1428	1433	YC6903
151	species060	1149	1169	Spirochaeta litoralis
150	species060	1172	1185	S. isovalerica
504483	species060	1191	1208	S. cellobiosiphila
408753	species061	574	605	Clostridiisalibacter paucivorans
4932	species061	1196	1200	yeast
408753	species061	1728	1759	Clostridiisalibacter paucivorans
99594	species061	1784	1809	Thermohalobacter berrensis
116090	species061	1835	1861	Caloranaerobacter azorensis
4081	species062	111	116	tomato
4081	species062	219	224	tomato
4113	species062	380	385	potato
4932	species062	405	409	yeast
562	species062	785	800	Escherichia coli
287	species062	803	824	Pseudomonas aeruginosa
1423	species062	827	843	Bacillus subtilis
5476	species062	848	863	Candida albicans
5077	species062	911	930	Penicillium citrinum
1970	species062	1027	1050	Streptomyces morookaense
1970	species062	1052	1064	ATCC 19166(T)
67315	species062	1090	1118	Streptomyces lavenduligriseus
67315	species062	1120	1132	ATCC 13306(T)
1970	species062	1322	1335	S. morookaense
44416	species082	161	178	Eimeria nieschulzi
84963	species082	196	214	Eimeria falciformis
91734	species124	417	436	Diplonema papillatum
91734	species124	876	888	D. papillatum
459342	species126	237	247	P. penardii
622781	species126	253	259	P. niei
622781	species126	782	788	P. niei
622781	species126	1059	1065	P. niei
981317	species133	675	691	Tremula longifila
985835	species133	810	829	Micrometopion nutans
981233	species133	905	924	Minimassisteria diva
981321	species133	991	1014	Peregrinia clavideferens
985833	species133	1145	1161	Nudifila producta
985831	species133	1547	1561	Ovulinata parva
3081	species134	103	123	Chlorella minutissima
3081	species134	276	296	Chlorella minutissima
3081	species134	845	861	Chlorella strains
5894	species135	495	516	Tetrahymena canadensis
5923	species135	519	540	Tetrahymena hegewischi
5908	species135	543	564	Tetrahymena pyriformis
5909	species135	567	586	Tetrahymena rostrata
5911	species135	589	611	Tetrahymena thermophila
5912	species135	618	639	Tetrahymena tropicalis
435893	species147	356	379	Omegastrombidium elegans
9606	species153	653	657	human
505693	species156	107	120	Chromera velia
505693	species156	125	138	Chromera velia
505693	species156	404	411	C. velia
505693	species156	518	525	C. velia
505693	species156	788	795	C. velia
47911	species169	88	106	Entodinium caudatum
47892	species169	109	128	Eudiplodinium maggii
300017	species169	135	153	Epidinium ecaudatum
47911	species169	326	344	Entodinium caudatum
47892	species169	350	369	Eudiplodinium maggii
47911	species169	514	524	E. caudatum
47892	species169	673	681	E. maggii
300017	species169	888	906	Epidinium ecaudatum
47911	species169	1102	1112	E. caudatum
47892	species169	1115	1123	E. maggii
300017	species169	1130	1141	E. ecaudatum
9796	species170	57	73	Turk rahvan horse
9796	species170	75	88	Equus caballus
9796	species170	213	230	Turk rahvan horses
9796	species170	393	410	Turk rahvan horses
9796	species170	627	632	horses
2850	species179	121	145	Phaeodactylum tricornutum
2850	species179	172	196	Phaeodactylum tricornutum
2850	species179	572	585	P. tricornutum
2850	species179	1350	1363	P. tricornutum
1002334	species180	438	458	Almophrya bivacuolata
1002332	species180	461	483	Eudrilophrya complanata
1002335	species180	534	560	Metaracoelophrya intermedia
1002226	species180	583	600	Njinella prolifera
1002223	species180	603	645	Paraclausilocola constricta n. gen., n. sp.
1002222	species180	652	683	Paraclausilocola elongata n. sp.
1001742	species182	35	58	Parasterkiella thompsoni
1001742	species182	195	218	Parasterkiella thompsoni
1001742	species182	1394	1405	P. thompsoni
1001742	species182	1517	1536	Sterkiella thompsoni
31276	species209	111	127	Perkinsus marinus
31276	species209	237	253	Perkinsus marinus
763037	species210	129	130	T4
13642	species216	80	103	Polysphondylium pallidum
13642	species216	167	190	Polysphondylium pallidum
242549	species248	0	25	Dermamoeba algensis n. sp.
242549	species248	366	383	D. algensis n. sp.
242549	species248	1043	1053	D. algensis
1078471	species253	0	29	Serinicoccus profundi sp. nov.
1078471	species253	214	225	MCCC 1A05965
247333	species253	402	421	Serinicoccus marinus
1078471	species253	843	854	MCCC 1A05965
1078471	species253	1323	1334	MCCC 1A05965
1078471	species253	1455	1483	Serinicoccus profundi sp. nov
3077	species289	10	27	Chlorella vulgaris
74790	species289	44	62	Paramecium bursaria
74790	species289	179	197	Paramecium bursaria
74790	species289	569	579	P. bursaria
229204	species290	324	359	Flavobacterium frigoris LMG 21922(T)
415425	species290	371	402	Flavobacterium terrae R2A1-13(T)
206041	species290	417	455	Flavobacterium gelidilacus LMG 21477(T)
88167	species294	75	103	Poterioochromonas malhamensis
88167	species294	218	246	Poterioochromonas malhamensis
88167	species294	969	982	P. malhamensis
88167	species294	1226	1239	P. malhamensis
59799	species301	959	974	Crithidia deanei
59800	species301	980	990	C. desouzai
5657	species301	1050	1068	Crithidia oncopelti
28005	species301	1074	1096	Blastocrithidia culicis
678932	species314	0	41	Auritidibacter ignavus gen. nov., sp. nov.
678932	species314	387	401	IMMIB L-1656(T)
678932	species314	543	557	IMMIB L-1656(T)
678932	species314	721	735	IMMIB L-1656(T)
678932	species314	1300	1314	IMMIB L-1656(T)
678932	species314	1380	1421	Auritidibacter ignavus gen. nov., sp. nov.
678932	species314	1622	1643	Auritidibacter ignavus
678932	species314	1648	1662	IMMIB L-1656(T)
678932	species314	1666	1677	DSM 45359(T)
678932	species314	1680	1692	CCUG 57943(T)
37360	species321	582	605	Plasmodiophora brassicae
70186	species321	611	633	Spongospora subterranea
3711	species321	670	682	Brassica rapa
4113	species321	688	704	Solanum tuberosum
70186	species321	923	936	S. subterranea
70186	species321	1172	1185	S. subterranea
107758	species323	1080	1094	L. chlorophorum
107758	species323	1478	1492	L. chlorophorum
5885	species358	30	48	Paramecium caudatum
5885	species358	617	635	Paramecium caudatum
360690	species405	855	870	Ploesoma hudsoni
63137	species406	100	115	Colpoda cucullus
63137	species406	144	159	Colpoda cucullus
5911	species411	59	81	Tetrahymena thermophila
5911	species411	233	255	Tetrahymena thermophila
